date,metric,value,baseline,z_score,pct_change,severity,direction,reason,method,evidence
2024-10-16,Conversion Rate,0.02357,0.020049333333333332,1.1729701453558206,0.21432251416795478,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02357, baseline=0.02005, z=1.17, pct_change=21.4%"
2024-10-17,Conversion Rate,0.01828,0.020000666666666667,-0.5700452027670255,-0.22443784471786166,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01828, baseline=0.02, z=-0.57, pct_change=-22.4%"
2024-10-19,Conversion Rate,0.02255,0.019921333333333336,0.8384401254632762,0.39975170701427687,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02255, baseline=0.01992, z=0.84, pct_change=40.0%"
2024-10-23,Conversion Rate,0.0279,0.019908,2.39269426340509,0.4777542372881356,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.0279, baseline=0.01991, z=2.39, pct_change=47.8%"
2024-10-24,Conversion Rate,0.01838,0.019845333333333333,-0.4372883670356951,-0.3412186379928316,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01838, baseline=0.01985, z=-0.44, pct_change=-34.1%"
2024-10-29,Conversion Rate,0.02213,0.020447666666666666,0.6185369942969943,0.21861233480176212,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02213, baseline=0.02045, z=0.62, pct_change=21.9%"
2024-10-30,Conversion Rate,0.01877,0.020606,-0.7468043371708533,-0.1518300948938094,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01877, baseline=0.02061, z=-0.75, pct_change=-15.2%"
2024-11-02,Conversion Rate,0.02271,0.020365333333333333,0.8984678765600294,0.3533969010727056,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02271, baseline=0.02037, z=0.90, pct_change=35.3%"
2024-11-04,Conversion Rate,0.01582,0.020222333333333335,-1.5867696139938208,-0.334455195624737,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01582, baseline=0.02022, z=-1.59, pct_change=-33.4%"
2024-11-05,Conversion Rate,0.02178,0.020335333333333334,0.5222528406749453,0.37673830594184565,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02178, baseline=0.02034, z=0.52, pct_change=37.7%"
2024-11-06,Conversion Rate,0.01617,0.02007,-1.407209777555746,-0.25757575757575757,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01617, baseline=0.02007, z=-1.41, pct_change=-25.8%"
2024-11-07,Conversion Rate,0.02112,0.02005,0.3875028067112548,0.30612244897959173,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02112, baseline=0.02005, z=0.39, pct_change=30.6%"
2024-11-08,Conversion Rate,0.01751,0.020013999999999997,-0.8981756184575861,-0.17092803030303028,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01751, baseline=0.02001, z=-0.90, pct_change=-17.1%"
2024-11-09,Conversion Rate,0.02169,0.020088333333333333,0.5715574014057748,0.238720731010851,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02169, baseline=0.02009, z=0.57, pct_change=23.9%"
2024-11-14,Conversion Rate,0.01641,0.019871666666666666,-1.23967111525917,-0.16953441295546556,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01641, baseline=0.01987, z=-1.24, pct_change=-17.0%"
2024-11-19,Conversion Rate,0.02259,0.019752666666666665,1.0730801346195997,0.23375204806116878,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02259, baseline=0.01975, z=1.07, pct_change=23.4%"
2024-11-20,Conversion Rate,0.01707,0.019649333333333335,-0.9597699108009169,-0.24435590969455512,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01707, baseline=0.01965, z=-0.96, pct_change=-24.4%"
2024-11-21,Conversion Rate,0.02269,0.019776333333333333,1.0636294725121367,0.32923257176332754,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02269, baseline=0.01978, z=1.06, pct_change=32.9%"
2024-11-22,Conversion Rate,0.01832,0.019457000000000002,-0.498794682878233,-0.1925958572058175,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01832, baseline=0.01946, z=-0.50, pct_change=-19.3%"
2024-11-23,Conversion Rate,0.0249,0.019674333333333332,2.110827942447762,0.3591703056768558,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.0249, baseline=0.01967, z=2.11, pct_change=35.9%"
2024-11-26,Conversion Rate,0.01743,0.019621666666666666,-0.8665111081465335,-0.1604046242774566,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01743, baseline=0.01962, z=-0.87, pct_change=-16.0%"
2024-11-27,Conversion Rate,0.02295,0.01978133333333333,1.2260574020095678,0.3166953528399312,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02295, baseline=0.01978, z=1.23, pct_change=31.7%"
2024-12-03,Conversion Rate,0.02312,0.020234666666666665,1.1499656484406005,0.15889724310776954,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02312, baseline=0.02023, z=1.15, pct_change=15.9%"
2024-12-05,Conversion Rate,0.02673,0.020552,2.3532108490595776,0.3109367336929869,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.02673, baseline=0.02055, z=2.35, pct_change=31.1%"
2024-12-13,Conversion Rate,0.02348,0.021299000000000002,0.8699582559954478,0.17812343201204217,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02348, baseline=0.0213, z=0.87, pct_change=17.8%"
2024-12-16,Conversion Rate,0.01871,0.021836666666666667,-1.2642260880450407,-0.28642257818459194,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01871, baseline=0.02184, z=-1.26, pct_change=-28.6%"
2024-12-17,Conversion Rate,0.02283,0.021958333333333337,0.35910343266175065,0.22020309994655252,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02283, baseline=0.02196, z=0.36, pct_change=22.0%"
2024-12-25,Conversion Rate,0.01988,0.022158,-1.068592242208987,-0.1675041876046901,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01988, baseline=0.02216, z=-1.07, pct_change=-16.8%"
2024-12-26,Conversion Rate,0.02473,0.022401333333333336,1.1730906464353217,0.24396378269617713,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02473, baseline=0.0224, z=1.17, pct_change=24.4%"
2025-01-01,Conversion Rate,0.01507,0.02212933333333333,-3.006746936207929,-0.30263766774641376,HIGH,DOWN,|z| >= 3.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.01507, baseline=0.02213, z=-3.01, pct_change=-30.3%"
2025-01-02,Conversion Rate,0.02038,0.022038000000000002,-0.7021792879598812,0.3523556735235567,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.02038, baseline=0.02204, z=-0.70, pct_change=35.2%"
2025-01-04,Conversion Rate,0.0235,0.021921333333333334,0.712510984016796,0.16799204771371778,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.0235, baseline=0.02192, z=0.71, pct_change=16.8%"
2025-01-05,Conversion Rate,0.01473,0.021645333333333336,-2.697381036056942,-0.3731914893617021,HIGH,DOWN,|z| >= 2.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.01473, baseline=0.02165, z=-2.70, pct_change=-37.3%"
2025-01-06,Conversion Rate,0.01743,0.021417333333333333,-1.5186047222908283,0.18329938900203668,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01743, baseline=0.02142, z=-1.52, pct_change=18.3%"
2025-01-07,Conversion Rate,0.0204,0.02133133333333333,-0.3561588360420716,0.17039586919104988,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.0204, baseline=0.02133, z=-0.36, pct_change=17.0%"
2025-01-08,Conversion Rate,0.01429,0.021073666666666664,-2.3319233807500916,-0.2995098039215687,MEDIUM,DOWN,|z| >= 2.0; |pct_change| >= 15%,RULES,"Conversion Rate=0.01429, baseline=0.02107, z=-2.33, pct_change=-30.0%"
2025-01-09,Conversion Rate,0.01929,0.021018333333333337,-0.5904375301366154,0.3498950314905529,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01929, baseline=0.02102, z=-0.59, pct_change=35.0%"
2025-01-11,Conversion Rate,0.01599,0.020895333333333335,-1.6001430671463848,-0.27119416590701917,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01599, baseline=0.0209, z=-1.60, pct_change=-27.1%"
2025-01-12,Conversion Rate,0.01945,0.020760999999999998,-0.4317394604061333,0.2163852407754845,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01945, baseline=0.02076, z=-0.43, pct_change=21.6%"
2025-01-14,Conversion Rate,0.01687,0.020304,-1.2195989294695158,-0.1762695312500001,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01687, baseline=0.0203, z=-1.22, pct_change=-17.6%"
2025-01-26,Conversion Rate,0.0222,0.019506333333333334,1.0348178179750627,0.3678373382624769,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.0222, baseline=0.01951, z=1.03, pct_change=36.8%"
2025-01-27,Conversion Rate,0.01722,0.019322,-0.8208129012563815,-0.22432432432432436,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01722, baseline=0.01932, z=-0.82, pct_change=-22.4%"
2025-01-28,Conversion Rate,0.02203,0.019357333333333334,1.0313095096109168,0.2793263646922184,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02203, baseline=0.01936, z=1.03, pct_change=27.9%"
2025-01-29,Conversion Rate,0.01869,0.01922533333333333,-0.21261649977252908,-0.15161143894689066,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01869, baseline=0.01923, z=-0.21, pct_change=-15.2%"
2025-01-31,Conversion Rate,0.01554,0.019157333333333335,-1.475284646902607,-0.18638743455497375,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01554, baseline=0.01916, z=-1.48, pct_change=-18.6%"
2025-02-01,Conversion Rate,0.02534,0.019322666666666665,2.234723109268247,0.6306306306306306,HIGH,UP,|z| >= 2.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.02534, baseline=0.01932, z=2.23, pct_change=63.1%"
2025-02-02,Conversion Rate,0.02152,0.019369333333333332,0.7909912466166101,-0.15074980268350435,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02152, baseline=0.01937, z=0.79, pct_change=-15.1%"
2025-02-04,Conversion Rate,0.01613,0.019348999999999998,-1.2550268536275155,-0.24941833410888792,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01613, baseline=0.01935, z=-1.26, pct_change=-24.9%"
2025-02-07,Conversion Rate,0.0222,0.019479000000000003,1.0923812019862673,0.31907308377896615,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.0222, baseline=0.01948, z=1.09, pct_change=31.9%"
2025-02-08,Conversion Rate,0.01684,0.019397333333333332,-1.0080009834431711,-0.24144144144144142,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01684, baseline=0.0194, z=-1.01, pct_change=-24.1%"
2025-02-09,Conversion Rate,0.02291,0.019429666666666668,1.3508343882694753,0.3604513064133017,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02291, baseline=0.01943, z=1.35, pct_change=36.0%"
2025-02-13,Conversion Rate,0.01708,0.019642,-1.015575694729593,-0.22328331059572526,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01708, baseline=0.01964, z=-1.02, pct_change=-22.3%"
2025-02-14,Conversion Rate,0.02075,0.01971466666666667,0.4104945905675119,0.21487119437939106,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02075, baseline=0.01971, z=0.41, pct_change=21.5%"
2025-02-17,Conversion Rate,0.02025,0.019739666666666666,0.19927751564824622,-0.1611433305716653,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02025, baseline=0.01974, z=0.20, pct_change=-16.1%"
2025-02-24,Conversion Rate,0.01407,0.019703000000000002,-2.125165125836845,-0.26102941176470595,MEDIUM,DOWN,|z| >= 2.0; |pct_change| >= 15%,RULES,"Conversion Rate=0.01407, baseline=0.0197, z=-2.13, pct_change=-26.1%"
2025-02-25,Conversion Rate,0.02057,0.01964866666666667,0.35244451041574637,0.4619758351101637,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02057, baseline=0.01965, z=0.35, pct_change=46.2%"
2025-02-26,Conversion Rate,0.01714,0.019646,-0.9576854686998855,-0.16674769081186203,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01714, baseline=0.01965, z=-0.96, pct_change=-16.7%"
2025-02-27,Conversion Rate,0.02142,0.019625666666666666,0.690160706064784,0.2497082847141192,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02142, baseline=0.01963, z=0.69, pct_change=25.0%"
2025-03-01,Conversion Rate,0.02278,0.019765666666666667,1.1353904115787758,0.18584070796460184,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02278, baseline=0.01977, z=1.14, pct_change=18.6%"
2025-03-02,Conversion Rate,0.01321,0.019688,-2.303543218807397,-0.4201053555750659,HIGH,DOWN,|z| >= 2.0; |pct_change| >= 30%,RULES,"Conversion Rate=0.01321, baseline=0.01969, z=-2.30, pct_change=-42.0%"
2025-03-03,Conversion Rate,0.01596,0.019375333333333335,-1.2741507327421016,0.20817562452687355,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01596, baseline=0.01938, z=-1.27, pct_change=20.8%"
2025-03-04,Conversion Rate,0.02089,0.01935433333333333,0.5761221352138248,0.30889724310776945,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02089, baseline=0.01935, z=0.58, pct_change=30.9%"
2025-03-06,Conversion Rate,0.01655,0.019328666666666668,-1.0585433332472003,-0.18472906403940892,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01655, baseline=0.01933, z=-1.06, pct_change=-18.5%"
2025-03-07,Conversion Rate,0.02062,0.019449666666666664,0.4506506772106046,0.24592145015105737,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02062, baseline=0.01945, z=0.45, pct_change=24.6%"
2025-03-10,Conversion Rate,0.02259,0.019608,1.1784270353244632,0.25152354570637114,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02259, baseline=0.01961, z=1.18, pct_change=25.2%"
2025-03-13,Conversion Rate,0.02106,0.019529333333333336,0.6119109557921613,0.1577789994502472,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02106, baseline=0.01953, z=0.61, pct_change=15.8%"
2025-03-15,Conversion Rate,0.01881,0.019646,-0.32885457691496833,-0.20833333333333337,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01881, baseline=0.01965, z=-0.33, pct_change=-20.8%"
2025-03-23,Conversion Rate,0.0152,0.019162333333333333,-1.5543300805001299,-0.20997920997920994,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.0152, baseline=0.01916, z=-1.55, pct_change=-21.0%"
2025-03-25,Conversion Rate,0.01877,0.019063666666666663,-0.11036005471546284,0.2812286689419794,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01877, baseline=0.01906, z=-0.11, pct_change=28.1%"
2025-03-28,Conversion Rate,0.02331,0.019339333333333333,1.5326730454331523,0.3671554252199414,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02331, baseline=0.01934, z=1.53, pct_change=36.7%"
2025-03-29,Conversion Rate,0.01822,0.01923266666666667,-0.3943658735335558,-0.21836121836121836,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01822, baseline=0.01923, z=-0.39, pct_change=-21.8%"
2025-03-30,Conversion Rate,0.02219,0.019332,1.0891959867623593,0.21789242590559832,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02219, baseline=0.01933, z=1.09, pct_change=21.8%"
2025-04-04,Conversion Rate,0.02173,0.019575333333333333,0.9241843833337797,0.3106151990349817,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02173, baseline=0.01958, z=0.92, pct_change=31.1%"
2025-04-05,Conversion Rate,0.02745,0.019938666666666667,2.8146630398515358,0.2632305568338702,MEDIUM,UP,|z| >= 2.0; |pct_change| >= 15%,RULES,"Conversion Rate=0.02745, baseline=0.01994, z=2.81, pct_change=26.3%"
2025-04-06,Conversion Rate,0.01464,0.019739333333333334,-1.7992151801209813,-0.4666666666666667,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01464, baseline=0.01974, z=-1.80, pct_change=-46.7%"
2025-04-07,Conversion Rate,0.01994,0.019738,0.07127505817814939,0.3620218579234973,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.01994, baseline=0.01974, z=0.07, pct_change=36.2%"
2025-04-10,Conversion Rate,0.01332,0.01942,-2.044607406866938,-0.2985781990521327,MEDIUM,DOWN,|z| >= 2.0; |pct_change| >= 15%,RULES,"Conversion Rate=0.01332, baseline=0.01942, z=-2.04, pct_change=-29.9%"
2025-04-11,Conversion Rate,0.01926,0.019455666666666663,-0.06577850804964216,0.44594594594594583,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01926, baseline=0.01946, z=-0.07, pct_change=44.6%"
2025-04-13,Conversion Rate,0.02484,0.01938966666666667,1.7979925232798009,0.3800000000000001,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02484, baseline=0.01939, z=1.80, pct_change=38.0%"
2025-04-14,Conversion Rate,0.02092,0.019459999999999998,0.47996471259676726,-0.15780998389694045,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02092, baseline=0.01946, z=0.48, pct_change=-15.8%"
2025-04-17,Conversion Rate,0.02269,0.019372666666666667,1.0713988995364596,0.3315727699530515,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02269, baseline=0.01937, z=1.07, pct_change=33.2%"
2025-04-19,Conversion Rate,0.01671,0.019328666666666664,-0.8345440789927875,-0.21290626471973617,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01671, baseline=0.01933, z=-0.83, pct_change=-21.3%"
2025-04-20,Conversion Rate,0.02003,0.01942233333333333,0.19510392659159315,0.19868342309994014,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02003, baseline=0.01942, z=0.20, pct_change=19.9%"
2025-04-21,Conversion Rate,0.01626,0.019323,-0.9669588349620454,-0.18821767348976526,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01626, baseline=0.01932, z=-0.97, pct_change=-18.8%"
2025-04-22,Conversion Rate,0.01367,0.019272,-1.7249446617546509,-0.15928659286592872,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01367, baseline=0.01927, z=-1.72, pct_change=-15.9%"
2025-04-23,Conversion Rate,0.02086,0.019479,0.4399529075500227,0.5259692757863936,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02086, baseline=0.01948, z=0.44, pct_change=52.6%"
2025-04-30,Conversion Rate,0.02535,0.019461666666666665,1.8561860100642982,0.39362286970863103,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02535, baseline=0.01946, z=1.86, pct_change=39.4%"
2025-05-01,Conversion Rate,0.01652,0.019268666666666663,-0.8673232531475901,-0.34832347140039455,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01652, baseline=0.01927, z=-0.87, pct_change=-34.8%"
2025-05-02,Conversion Rate,0.01995,0.019293333333333332,0.20704951492155144,0.2076271186440677,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.01995, baseline=0.01929, z=0.21, pct_change=20.8%"
2025-05-09,Conversion Rate,0.0211,0.019157333333333335,0.7089353807962274,0.1794298490776971,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.0211, baseline=0.01916, z=0.71, pct_change=17.9%"
2025-05-10,Conversion Rate,0.01735,0.019291666666666665,-0.7658372537336222,-0.17772511848341233,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01735, baseline=0.01929, z=-0.77, pct_change=-17.8%"
2025-05-11,Conversion Rate,0.01998,0.01931566666666667,0.2617085312907606,0.1515850144092219,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.01998, baseline=0.01932, z=0.26, pct_change=15.2%"
2025-05-15,Conversion Rate,0.01732,0.019148666666666668,-0.7844746948543623,-0.1579970831307731,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01732, baseline=0.01915, z=-0.78, pct_change=-15.8%"
2025-05-16,Conversion Rate,0.02111,0.019284333333333334,0.7860657695393508,0.218822170900693,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02111, baseline=0.01928, z=0.79, pct_change=21.9%"
2025-05-18,Conversion Rate,0.02337,0.019230333333333335,1.7747679015790199,0.23454833597464342,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02337, baseline=0.01923, z=1.77, pct_change=23.5%"
2025-05-24,Conversion Rate,0.01631,0.019337666666666663,-1.458653862974452,-0.1716607414931436,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01631, baseline=0.01934, z=-1.46, pct_change=-17.2%"
2025-05-25,Conversion Rate,0.02097,0.019393666666666667,0.7517511299538386,0.2857142857142856,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02097, baseline=0.01939, z=0.75, pct_change=28.6%"
2025-05-26,Conversion Rate,0.0265,0.019662666666666665,2.784051131807534,0.2637100619933239,MEDIUM,UP,|z| >= 2.0; |pct_change| >= 15%,RULES,"Conversion Rate=0.0265, baseline=0.01966, z=2.78, pct_change=26.4%"
2025-05-27,Conversion Rate,0.01945,0.019658333333333333,-0.08482077903611782,-0.26603773584905666,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01945, baseline=0.01966, z=-0.08, pct_change=-26.6%"
2025-05-30,Conversion Rate,0.01674,0.019446,-1.200894515307352,-0.15240506329113923,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01674, baseline=0.01945, z=-1.20, pct_change=-15.2%"
2025-06-01,Conversion Rate,0.01895,0.01935366666666667,-0.17160127094545763,0.2847457627118646,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01895, baseline=0.01935, z=-0.17, pct_change=28.5%"
2025-06-06,Conversion Rate,0.01575,0.019344999999999998,-1.5596406550210018,-0.2570754716981132,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01575, baseline=0.01934, z=-1.56, pct_change=-25.7%"
2025-06-07,Conversion Rate,0.02177,0.019474333333333333,0.9855657019904446,0.38222222222222224,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02177, baseline=0.01947, z=0.99, pct_change=38.2%"
2025-06-08,Conversion Rate,0.01709,0.019340666666666666,-0.9586417097264305,-0.21497473587505744,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01709, baseline=0.01934, z=-0.96, pct_change=-21.5%"
2025-06-09,Conversion Rate,0.02428,0.019571666666666668,1.896820628667537,0.4207138677589233,HIGH,UP,|pct_change| >= 30%,RULES,"Conversion Rate=0.02428, baseline=0.01957, z=1.90, pct_change=42.1%"
2025-06-10,Conversion Rate,0.01617,0.019444666666666666,-1.280690664936046,-0.3340197693574959,HIGH,DOWN,|pct_change| >= 30%,RULES,"Conversion Rate=0.01617, baseline=0.01944, z=-1.28, pct_change=-33.4%"
2025-06-11,Conversion Rate,0.01933,0.019408666666666668,-0.030843765273741726,0.19542362399505264,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01933, baseline=0.01941, z=-0.03, pct_change=19.5%"
2025-06-15,Conversion Rate,0.01637,0.019282,-1.1246724727142106,-0.22819424799622823,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01637, baseline=0.01928, z=-1.12, pct_change=-22.8%"
2025-06-17,Conversion Rate,0.01969,0.019069666666666665,0.2451775711107068,0.21243842364532006,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.01969, baseline=0.01907, z=0.25, pct_change=21.2%"
2025-06-19,Conversion Rate,0.01732,0.019048333333333334,-0.6817621560931845,-0.1542968750000001,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01732, baseline=0.01905, z=-0.68, pct_change=-15.4%"
2025-06-25,Conversion Rate,0.01578,0.019087000000000003,-1.454973928039,-0.2514231499051235,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01578, baseline=0.01909, z=-1.45, pct_change=-25.1%"
2025-06-26,Conversion Rate,0.01908,0.01907466666666667,0.0023475636042868697,0.20912547528517123,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.01908, baseline=0.01907, z=0.00, pct_change=20.9%"
2025-06-28,Conversion Rate,0.02553,0.019277333333333334,2.441749191052437,0.2726819541375871,MEDIUM,UP,|z| >= 2.0; |pct_change| >= 15%,RULES,"Conversion Rate=0.02553, baseline=0.01928, z=2.44, pct_change=27.3%"
2025-06-30,Conversion Rate,0.01975,0.019671,0.03197186584508162,-0.16135881104033978,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.01975, baseline=0.01967, z=0.03, pct_change=-16.1%"
2025-07-02,Conversion Rate,0.0236,0.019862666666666664,1.455930032497559,0.1614173228346456,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.0236, baseline=0.01986, z=1.46, pct_change=16.1%"
2025-07-03,Conversion Rate,0.0196,0.019832,-0.09047149647204268,-0.1694915254237288,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.0196, baseline=0.01983, z=-0.09, pct_change=-16.9%"
2025-07-04,Conversion Rate,0.02263,0.019936666666666665,1.0305413669979155,0.1545918367346939,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02263, baseline=0.01994, z=1.03, pct_change=15.5%"
2025-07-05,Conversion Rate,0.01863,0.019851,-0.4673156094918754,-0.1767565178965974,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01863, baseline=0.01985, z=-0.47, pct_change=-17.7%"
2025-07-06,Conversion Rate,0.02358,0.020112,1.344247746573019,0.2657004830917875,MEDIUM,UP,|pct_change| >= 15%,RULES,"Conversion Rate=0.02358, baseline=0.02011, z=1.34, pct_change=26.6%"
2025-07-11,Conversion Rate,0.01565,0.020024,-1.7530081626598686,-0.15222101841820146,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01565, baseline=0.02002, z=-1.75, pct_change=-15.2%"
2025-07-12,Conversion Rate,0.01981,0.020085000000000002,-0.11153287276290343,0.26581469648562295,MEDIUM,DOWN,|pct_change| >= 15%,RULES,"Conversion Rate=0.01981, baseline=0.02009, z=-0.11, pct_change=26.6%"
